Date,BTC_Close,ETH_Close,SPX_Close,DJI_Close,Gold_Close,BTC_Close_Return,ETH_Close_Return,SPX_Close_Return,DJI_Close_Return,Gold_Close_Return
2021-01-19,35925.6,1367.94,3798.91,30930.52,1.207729458808899,-0.022410502827026054,0.1578076158392944,0.008103480771510008,0.003765828865039339,-0.006105591465606711
2021-01-20,35511.8,1378.0,3851.85,31188.38,1.213886857032776,-0.011585097670199943,0.007327214002093452,0.013839368887685784,0.008302190834389257,0.0050853733131119285
2021-01-21,30832.6,1111.76,3853.07,31176.01,1.2115631103515625,-0.14129246383315125,-0.21468882739527742,0.0003166807728557909,-0.0003967007506119253,-0.0019161371485267263
2021-01-22,33000.0,1234.03,3841.47,30996.98,1.2166293859481812,0.06793498968283292,0.10434089117463875,-0.003015127294928243,-0.005759108411181316,0.004172884115166977
2021-01-25,32274.4,1318.69,3855.36,30960.0,1.216944694519043,-0.02223321514669862,0.06635358320603112,0.003609282023548102,-0.0011937316632075461,0.00025913209312755636
2021-01-26,32501.0,1367.15,3849.62,30937.04,1.214624047279358,0.006996511773316371,0.036089461479439006,-0.0014899457394751568,-0.0007418771900259807,-0.0019087660606736155
2021-01-27,30424.2,1240.68,3750.77,30303.17,1.216299295425415,-0.06603251373118663,-0.09706866465183317,-0.02601328989204868,-0.020701844026469678,0.0013782815622589177
2021-01-28,33430.4,1332.12,3787.38,30603.36,1.2105072736740112,0.09422732129914056,0.07111204174595388,0.009713334927599454,0.009857479346863568,-0.004773378169334243
2021-01-29,34261.7,1379.38,3714.24,29982.62,1.2120037078857422,0.024562446552608124,0.03486246470196143,-0.019500405967127862,-0.020491926401469445,0.0012354407583351585
2021-02-01,33533.9,1374.05,3773.86,30211.91,1.2123857736587524,-0.021471244750560774,-0.00387153961243416,0.01592426914071833,0.007618337047577373,0.0003151851458534282
2021-02-02,35500.0,1513.12,3826.31,30687.48,1.2068694829940796,0.056975829018270814,0.09641116104511872,0.013802541965649213,0.015618536325363615,-0.00456032922487926
2021-02-03,37670.9,1667.78,3830.17,30723.6,1.203905463218689,0.059355216628178505,0.0973196564682353,0.0010082963259948519,0.0011763350901866597,-0.002458977992583012
2021-02-04,36979.0,1598.23,3871.74,31055.86,1.2042388916015625,-0.018537729160333707,-0.042596633853742814,0.010794829768938023,0.010756429517366313,0.000276917273947226
2021-02-05,38296.7,1722.0,3886.83,31148.24,1.1966731548309326,0.035013546645341675,0.0745896391059818,0.0038898969855535024,0.002970224403744508,-0.006302406474781382
2021-02-08,46425.8,1752.18,3915.59,31385.76,1.2048773765563965,0.19249160859051861,0.017374320957323983,0.007372105129886368,0.007596544031160926,0.006832463888964413
2021-02-09,46502.8,1771.14,3911.23,31375.83,1.2053595781326294,0.0016571866491454244,0.010762680096836763,-0.0011141179817578345,-0.00031643558051528157,0.0004001279473606964
2021-02-10,44847.5,1743.48,3909.88,31437.8,1.2119992971420288,-0.03624468024311193,-0.015740291170589095,-0.0003452195438772965,0.001973139272655893,0.005493380213142898
2021-02-11,47962.8,1786.31,3916.38,31430.7,1.2121212482452393,0.06715786484903062,0.024268923731723645,0.0016610747648429303,-0.00022586828157764206,0.0001006147186412552
2021-02-12,47470.4,1845.31,3934.83,31458.4,1.2131506204605105,-0.010319351537861905,0.03249524543781141,0.004699921149026049,0.0008809158277443345,0.0008488716587744375
2021-02-16,49218.7,1781.69,3932.59,31522.75,1.2132196426391602,0.0361672736841977,-0.03508493298377274,-0.000569437009979914,0.002043469272712479,5.689336019155883e-05
2021-02-17,52130.0,1850.95,3931.33,31613.02,1.2092483043670654,0.0574669661935397,0.038136668725929565,-0.0003204508720288016,0.0028595536733559473,-0.0032787569674480477
2021-02-18,51600.9,1939.57,3913.97,31493.34,1.2048004865646362,-0.010201484584139883,0.046767278222020835,-0.00442558686962702,-0.003792966144212578,-0.0036849485827756168
2021-02-19,55926.9,1957.68,3906.71,31494.32,1.209189772605896,0.08050636667563124,0.009293799655474399,-0.0018566165820490526,3.1117206134577676e-05,0.003636543984999715
2021-02-22,54154.8,1778.82,3876.5,31521.69,1.2126356363296509,-0.032198868693754906,-0.09580987555213402,-0.007762902892533376,0.0008686681914987372,0.0028456766837020647
2021-02-23,48899.8,1579.16,3881.37,31537.35,1.2166796922683716,-0.10207330568483881,-0.11905716303052355,0.0012554994192235645,0.0004966774096760727,0.003329382255763756
2021-02-24,49727.7,1625.01,3925.43,31961.86,1.215214490890503,0.016788815415539574,0.028620909513279807,0.011287715277782164,0.013370759238537987,-0.001204987918721342
2021-02-25,47061.5,1481.68,3829.34,31402.01,1.2171372175216677,-0.05510686491406206,-0.09233739047651059,-0.024783434790564104,-0.017671413347501507,0.001580961359324078
2021-02-26,46314.5,1445.33,3811.15,30932.37,1.2160420417785645,-0.016000169985234253,-0.024838909938896057,-0.004761483718072275,-0.015068695206596996,-0.0009002015062184444
2021-03-01,49620.7,1570.99,3901.82,31535.51,1.208956003189087,0.0689529983698264,0.08336832468733751,0.02351213008199693,0.01931100409384332,-0.005844176882910136
2021-03-02,48486.2,1489.22,3870.29,31391.52,1.2051095962524414,-0.023128864006090037,-0.053453500925061945,-0.008113671312552936,-0.004576419745405764,-0.0031866658408165566
2021-03-03,50400.0,1566.41,3819.72,31270.09,1.208546757698059,0.03871195370443119,0.05053388388331494,-0.013152318131987126,-0.003875743122586785,0.002848097048624638
2021-03-04,48330.0,1537.52,3768.47,30924.14,1.2050660848617554,-0.041938689220330186,-0.018615648095091485,-0.013508037960082262,-0.011124940947563498,-0.0028842034545033873
2021-03-05,48734.7,1528.76,3841.94,31496.3,1.1967735290527344,0.008338816173006178,-0.005713779454256098,0.019308363815583873,0.018332969939100274,-0.00690519775863099
2021-03-08,52375.0,1833.68,3821.35,31802.44,1.1925631761550903,0.072038076212303,0.18186792731421791,-0.005373684030541238,0.009672937787193785,-0.0035242896042219775
2021-03-09,54929.0,1872.34,3875.44,31832.74,1.185171127319336,0.0476120639583476,0.020864108891420846,0.014055441418613446,0.0009523034990984576,-0.006217744884170941
2021-03-10,55851.0,1795.79,3898.81,32297.02,1.1897906064987185,0.01664598825722008,-0.041743948955164194,0.006012173623113212,0.014479646009054133,0.003890155314310437
2021-03-11,57809.9,1826.87,3939.34,32485.59,1.1926058530807495,0.034472610830487006,0.01715908342526811,0.010341818218279307,0.0058216404858139285,0.0023633748120306186
2021-03-12,57234.0,1767.06,3943.34,32778.64,1.1986095905303955,-0.010011913897230471,-0.033286971347041006,0.0010148833501624158,0.00898047734608958,0.005021504926535071
2021-03-15,55600.0,1793.23,3968.94,32953.46,1.1950000524520874,-0.028964926134589286,0.014701314409138857,0.006470976590856805,0.00531917928048525,-0.0030159811771838406
2021-03-16,56891.1,1805.14,3962.71,32825.95,1.1925773620605469,0.022955712878942106,0.006619688076315931,-0.0015709218841469892,-0.0038769018971180056,-0.002029413754968581
2021-03-17,58933.0,1823.76,3974.12,33015.37,1.190164566040039,0.035262291275361436,0.010262152943589833,0.002875205304977583,0.005753849485104477,-0.0020252271693676203
2021-03-18,57640.9,1776.57,3915.46,32862.3,1.1982792615890503,-0.02216882024458305,-0.02621576502371087,-0.014870520601810135,-0.0046471065376101715,0.006794990677772875
2021-03-19,58101.8,1810.38,3913.1,32627.97,1.1918240785598757,0.007964259278830642,0.018852228970009183,-0.0006029206064693933,-0.007156208091006095,-0.005401606379240041
2021-03-22,54095.1,1681.63,3940.59,32731.2,1.1883116960525513,-0.07145303570757415,-0.07377320686014834,0.0070005595506540804,0.00315885547013204,-0.0029514157086693777
2021-03-23,54351.3,1668.4,3910.52,32423.15,1.193303108215332,0.004724923586887301,-0.007898477792998848,-0.007660100809949314,-0.00945607761924882,0.004191626170597192
2021-03-24,52293.8,1582.0,3889.14,32420.06,1.1840205192565918,-0.03859071512588068,-0.05317521399519109,-0.005482303984823847,-9.530681785620341e-05,-0.0078093163477120295
2021-03-25,51314.9,1586.77,3909.52,32619.48,1.1813069581985474,-0.018896658850670937,0.0030106341595677742,0.005226550815926714,0.006132288910145771,-0.002294449520728023
2021-03-26,55062.2,1699.89,3974.54,33072.88,1.1776621341705322,0.07048229697956349,0.06886303958127156,0.016494413826353242,0.013803955271522079,-0.0030901862514860034
2021-03-29,57624.2,1816.31,3971.09,33171.37,1.1788004636764526,0.045479163029691225,0.06624342737020053,-0.0008684019308247895,0.002973543290787528,0.0009661342348527806
2021-03-30,58781.0,1841.69,3958.55,33066.96,1.177100658416748,0.019876055078270727,0.01387665788220283,-0.0031628196118815713,-0.003152557936598942,-0.0014430194363622135
2021-03-31,58786.2,1918.89,3972.89,32981.55,1.1723604202270508,8.846004673742432e-05,0.04106326552229083,0.003615992965994899,-0.0025862823433238746,-0.004035176121666364
2021-04-01,58732.9,1968.04,4019.87,33153.21,1.1728830337524414,-0.0009070866549289356,0.025291229765763753,0.01175577423688851,0.005191230315296772,0.00044567955889988594
2021-04-05,59120.0,2107.51,4077.91,33527.19,1.176816701889038,0.006569229812762918,0.06846903221433845,0.014335038467166317,0.011217206895899537,0.003348233607765801
2021-04-06,58017.1,2112.59,4073.94,33430.24,1.1818934679031372,-0.0188314819604323,0.0024075270508844508,-0.0009740121110818412,-0.0028958718323711156,0.00430470340840242
2021-04-07,55928.5,1961.94,4079.95,33446.26,1.1874228715896606,-0.03666370544399327,-0.07398090325617578,0.0014741432833555816,0.00047909206691217044,0.004667518332491089
2021-04-08,58036.9,2081.15,4097.17,33503.57,1.1873664855957031,0.03700492591363861,0.05898684590841791,0.0042117580408072355,0.0017120286637968736,-4.7487154005886665e-05
2021-04-09,58110.0,2066.36,4128.8,33800.6,1.1915684938430786,0.001258750937854716,-0.0071320202685168825,0.007690316372555687,0.008826553493384272,0.0035326838721787264
2021-04-12,59823.7,2137.61,4127.99,33745.4,1.1900511980056765,0.02906413742535452,0.03389977721725205,-0.00019620215667317165,-0.001634442077649018,-0.00127417156305379
2021-04-13,63587.2,2299.66,4141.59,33677.27,1.1914690732955933,0.06101028871699135,0.0730729034278349,0.003289166381145364,-0.002020982651355083,0.0011907313782124399
2021-04-14,62969.0,2432.04,4124.66,33730.89,1.1954143047332764,-0.00976965043285944,0.055969125416290705,-0.004096179929697001,0.0015909056502734504,0.00330576270865255
2021-04-15,63243.0,2517.58,4170.42,34035.99,1.1986095905303955,0.004341907749779471,0.03456771132569958,0.011033158016154329,0.00900445944873326,0.00266938663461784
2021-04-16,61455.0,2426.14,4185.47,34200.67,1.1971746683120728,-0.028679249879335903,-0.03699660564439536,0.0036022533265398387,0.004826740339230285,-0.001197872792266197
2021-04-19,55720.0,2162.94,4163.26,34077.63,1.1969454288482666,-0.09796605075533914,-0.11483310968324788,-0.005320582266875933,-0.003604077230520981,-0.0001915020593817065
2021-04-20,56500.0,2332.15,4134.94,33821.3,1.204529047012329,0.013901489240790375,0.07532218155448606,-0.006825603130708005,-0.007550375764123116,0.006315822590865152
2021-04-21,53815.2,2358.01,4173.42,34137.31,1.2032392024993896,-0.048684683007101805,0.011027454098662709,0.00926302546911355,0.009300139532198631,-0.0010714026456539285
2021-04-22,51730.0,2401.22,4134.98,33815.9,1.2037750482559204,-0.03951807112986981,0.018158898541322264,-0.009253351856793159,-0.009459814977411355,0.0004452368864991329
2021-04-23,51178.7,2369.08,4180.17,34043.49,1.2014753818511963,-0.010714454153469053,-0.013475247400136179,0.010869423861541933,0.006707718809096758,-0.0019122059613187559
2021-04-26,54051.9,2536.12,4187.62,33981.57,1.2089852094650269,0.054621266241871046,0.06813365993800016,0.001780637890878801,-0.0018205060635444054,0.006231051392350071
2021-04-27,55078.7,2669.15,4186.72,33984.93,1.2081671953201294,0.018818375444690026,0.05112471559998209,-0.00021494231269923608,9.88722386099351e-05,-0.0006768412074528474
2021-04-28,54899.3,2749.19,4183.18,33820.38,1.2090305089950562,-0.00326247356969184,0.029546253169443547,-0.0008458882928303167,-0.004853611701877985,0.0007143095577937462
2021-04-29,53579.6,2758.17,4211.47,34060.36,1.213592290878296,-0.02433219936241903,0.003261093503356248,0.006740032543708107,0.007070665399405848,0.00376599054132821
2021-04-30,57780.0,2776.47,4181.17,33874.85,1.2127091884613037,0.07547429642168448,0.006612920330605847,-0.007220643718202429,-0.005461393615992622,-0.0007279412418516312
2021-05-03,57193.5,3431.59,4192.66,34113.23,1.2027760744094849,-0.010202439473074103,0.21184337394901123,0.0027442656970409606,0.007012434439843392,-0.008224575158544535
2021-05-04,53239.4,3242.02,4164.66,34133.03,1.2061271667480469,-0.07164153182362155,-0.056827118293957556,-0.006700737740405456,0.000580251593436332,0.002782257454785237
2021-05-05,57497.1,3527.69,4167.59,34230.34,1.2015043497085571,0.07693578800742595,0.08444667347724019,0.0007032914568740223,0.0028468481211821935,-0.003840141391094418
2021-05-06,56421.1,3490.92,4201.62,34548.53,1.2007973194122314,-0.01889130973262638,-0.010477954012730356,0.008132234115911918,0.009252616975000405,-0.000588627419968323
2021-05-07,57383.0,3482.94,4232.6,34777.76,1.2068549394607544,0.016904890195760244,-0.0022885470837964664,0.007346296237811824,0.006613099746451472,0.00503198317631046
2021-05-10,55888.1,3950.3,4188.43,34742.82,1.2171076536178589,-0.026396614856206632,0.12591476068948065,-0.010490499399026396,-0.0010051700645147892,0.008459516107695119
2021-05-11,56747.5,4176.0,4152.1,34269.16,1.2140932083129885,0.01526012517197323,0.05556232518422565,-0.008711731693215893,-0.013727107605383126,-0.002479800741129696
2021-05-12,49502.7,3858.37,4063.04,33587.66,1.2144500017166138,-0.13658438898607925,-0.07910903608156421,-0.021682768452684537,-0.02008708674457004,0.00029383327808927054
2021-05-13,49675.2,3717.06,4112.5,34021.45,1.2078505754470823,0.0034786010582403327,-0.0373117812638994,0.012099654192200689,0.012832470439264467,-0.005448904780959188
2021-05-14,49899.0,4081.01,4173.85,34382.13,1.207729458808899,0.004495147876626455,0.09341147356560148,0.01480775516646066,0.0105457446138855,-0.00010027954906675598
2021-05-17,43551.8,3285.06,4163.29,34327.79,1.2150373458862305,-0.13604992822960524,-0.21695959019051902,-0.00253324416940257,-0.0015817224450032127,0.0060326971844055525
2021-05-18,42895.2,3377.58,4127.83,34060.66,1.215687274932861,-0.015191102684760928,0.027774560120149065,-0.008553781927838235,-0.007812177599577644,0.0005347615740198004
2021-05-19,36742.3,2443.62,4115.68,33896.04,1.2223997116088867,-0.15483125166599937,-0.3236789303245198,-0.0029477755951036366,-0.004844859211988318,0.00550632825897061
2021-05-20,40614.6,2770.82,4159.12,34084.15,1.217285394668579,0.10019892798016604,0.12566275886662429,0.010499443868610717,0.005534273444132448,-0.004192610282990834
2021-05-21,37331.7,2433.68,4155.86,34207.84,1.222538709640503,-0.08428477620638249,-0.12973879017983128,-0.0007841270013964568,0.003622390715281287,0.00430631296814461
2021-05-24,38833.8,2649.28,4197.05,34393.98,1.2183235883712769,0.03944816976289645,0.08488338987592547,0.009862511119055,0.00542669150184508,-0.0034538002924195703
2021-05-25,38388.1,2709.86,4188.13,34312.46,1.2214635610580444,-0.011543485700110639,0.022609068072249855,-0.002127563955626335,-0.0023729955519160477,0.0025739740625472236
2021-05-26,39283.9,2889.61,4195.99,34323.05,1.2249093055725098,0.023067249993951842,0.06422457188058747,0.0018749737128450623,0.00030858662182419876,0.002817025025208322
2021-05-27,38516.4,2742.84,4200.88,34464.64,1.21925950050354,-0.01973064110812937,-0.05212766496225005,0.0011647198427041133,0.004116730768717183,-0.004623097322663015
2021-05-28,35683.9,2408.96,4204.11,34529.45,1.2193188667297363,-0.07638451794733869,-0.12979876086417752,0.0007685910772065211,0.0018787121929590798,4.868920925875243e-05
2021-06-01,36676.3,2634.34,4202.04,34575.31,1.223286509513855,0.027431163219072532,0.08943755714136287,-0.0004924965749694844,0.0013272604298842367,0.0032487001889590257
2021-06-02,37565.3,2705.05,4208.12,34600.38,1.2217769622802734,0.023949982056294315,0.02648772017989084,0.0014458704850342234,0.0007248211357943698,-0.001234771565475519
2021-06-03,39196.6,2854.24,4192.85,34577.04,1.220986247062683,0.04250925639430605,0.05368521160485296,-0.003635298499241423,-0.000674786682869246,-0.0006473941004048983
2021-06-04,36847.7,2692.49,4229.89,34756.39,1.213300704956055,-0.06179680685017561,-0.05833919199973794,0.0087952943520972,0.0051735620186731425,-0.0063144302989845795
2021-06-07,33587.6,2593.69,4226.52,34630.24,1.2168411016464231,-0.09263625025541308,-0.037384843821892624,-0.0007970285684825064,-0.003636151200656235,0.0029137387666367726
2021-06-08,33420.0,2509.56,4227.26,34599.82,1.2193634510040283,-0.005002428068031775,-0.03297413322690958,0.00017506961427659565,-0.0008788090594690284,0.0020707212423165646
2021-06-09,37396.4,2608.1,4219.55,34447.14,1.217285394668579,0.11241991993577462,0.03851454791531304,-0.001825541746812573,-0.004422504592521705,-0.001705667883123736
2021-06-10,36678.4,2470.57,4239.18,34466.24,1.218200445175171,-0.019386417167795746,-0.05417309364006125,0.004641367023082649,0.0005543190738596628,0.0007514316319798007
2021-06-11,37322.2,2356.79,4247.44,34479.6,1.2172558307647705,0.017400297931321453,-0.04714836957171699,0.001946594193743096,0.00038755058078094196,-0.0007757186750589432
2021-06-14,40530.8,2582.57,4255.15,34393.75,1.2110203504562378,0.08247385504420257,0.09148450348640273,0.0018135655401930488,-0.002492982974194875,-0.005135737081496744
2021-06-15,40166.6,2543.03,4246.59,34299.33,1.212224006652832,-0.00902637440056539,-0.015428743701769065,-0.0020137061101785226,-0.002749041372516264,0.0009934254397854871
2021-06-16,38337.1,2367.47,4223.7,34033.67,1.2127091884613037,-0.04661770877276275,-0.07153440905714681,-0.005404786783292966,-0.007775491737345918,0.00040016097426804237
2021-06-17,38078.2,2371.99,4221.86,33823.45,1.1995586156845093,-0.006776155839031123,0.0019073908716883959,-0.0004357319180995622,-0.006195979803778604,-0.010903186645947914
2021-06-18,35824.0,2232.9,4166.45,33290.08,1.1913414001464844,-0.06102388004199237,-0.06042807622315249,-0.01321143494825587,-0.01589489420418376,-0.0068737695746302375
2021-06-21,31655.2,1886.83,4224.79,33876.97,1.1873664855957031,-0.12371562776306731,-0.16840301681387054,0.013905201143734752,0.01747597778237192,-0.003342081870940971
2021-06-22,32516.2,1879.95,4246.44,33945.58,1.1912561655044556,0.02683599459013671,-0.0036529914944631874,0.005111429423335091,0.0020232215805556114,0.0032705342094358175
2021-06-23,33683.3,1967.62,4241.84,33874.24,1.1936734914779663,0.03526373888845792,0.04557950981149928,-0.0010838474815418405,-0.002103810547202374,0.002027168217937988
2021-06-24,34666.6,1988.19,4266.49,34196.82,1.193317413330078,0.02877452182256439,0.010399986553172704,0.005794337776572367,0.009477813765449733,-0.000298348979723717
2021-06-25,31583.7,1810.18,4280.7,34433.84,1.1930327415466309,-0.09313552266877362,-0.09379838926120551,0.0033250724723028176,0.006907144483952105,-0.00023858341510828802
2021-06-28,34472.0,2083.45,4290.61,34283.27,1.1942152976989746,0.08750623558781973,0.14059888566528853,0.00231236635141237,-0.004382321694595192,0.0009907275906234155
2021-06-29,35903.3,2166.12,4291.8,34292.29,1.1928904056549072,0.040681812961698705,0.038912375193974384,0.00027731138634168957,0.0002630674850345946,-0.0011100406473405179
2021-06-30,35046.2,2276.66,4297.5,34502.51,1.1901928186416626,-0.024162022219924223,0.04977190794638167,0.0013272329146112093,0.006111527450411886,-0.0022639479292535175
2021-07-01,33532.4,2109.25,4319.94,34633.53,1.1856770515441897,-0.044155055447115434,-0.07637702258901588,0.005208054995811113,0.0037902129439180577,-0.0038013635275334565
2021-07-02,33802.9,2154.67,4352.34,34786.35,1.1846235990524292,0.008034462016837223,0.021305145515591838,0.007472118231364167,0.004402780496342642,-0.0008888767430043352
2021-07-06,34235.0,2322.37,4343.54,34577.37,1.186380386352539,0.01270191494799293,0.07495063639428379,-0.0020239476634912454,-0.006025646614994091,0.0014818934362127911
2021-07-07,33885.1,2318.11,4358.13,34681.79,1.1824523210525513,-0.01027312283097506,-0.00183601747952386,0.0033533824363036076,0.003015343504544963,-0.0033164595271548305
2021-07-08,32882.2,2114.87,4320.82,34421.93,1.17933988571167,-0.030043911816775678,-0.09175885360584461,-0.008597867216573877,-0.007520904081349823,-0.002635657052069856
2021-07-09,33791.0,2146.91,4369.55,34870.16,1.184800386428833,0.0272630169176148,0.015036254173229924,0.011214829918570923,0.012937587885950631,0.004619447070696502
2021-07-12,33107.3,2033.39,4384.63,34996.18,1.187295913696289,-0.020440692969436756,-0.05432524808605051,0.0034452147239393167,0.0036074635272575427,0.0021040698794469346
2021-07-13,32722.9,1939.07,4369.21,34888.79,1.186521053314209,-0.011678663259539193,-0.04749587428336685,-0.003523028967647122,-0.0030733385026430952,-0.0006528392208572587
2021-07-14,32815.2,1993.71,4374.3,34933.23,1.1775373220443726,0.002816684066930123,0.02778874796191558,0.0011642922750682311,0.0012729510260773907,-0.007600298375475396
2021-07-15,31832.6,1917.46,4360.03,34987.02,1.1833338737487793,-0.030400900776831937,-0.03899583110758006,-0.003267568936996537,0.001538610362849553,0.004910529098378265
2021-07-16,31405.9,1875.39,4327.16,34687.85,1.1811814308166504,-0.013495148551267742,-0.022184755752880907,-0.007567500391698108,-0.00858765401620082,-0.0018206213531582575
2021-07-19,30820.5,1817.31,4258.49,33962.04,1.1814005374908447,-0.01881572036070254,-0.03145925203464013,-0.015996800327963308,-0.021146051235484516,0.00018548069676449624
2021-07-20,29788.1,1785.01,4323.06,34511.99,1.1793843507766724,-0.03407106809274531,-0.01793336830192699,0.015048847488145101,0.01606336958211594,-0.0017080651561058448
2021-07-21,32125.0,1995.0,4358.69,34798.0,1.1784114837646484,0.0755255583160869,0.11122003288502048,0.008208068658883821,0.008253113972054266,-0.0008252343591270102
2021-07-22,32283.3,2018.2,4367.48,34823.35,1.179273009300232,0.004915525444455861,0.01156197470646463,0.0020146302382427882,0.0007282249229664344,0.0007308234638374334
2021-07-23,33639.0,2124.03,4411.79,35061.55,1.177273869514465,0.0411360394870136,0.05110920252543957,0.010094319060166316,0.006816949654209101,-0.0016966692097778921
2021-07-26,37274.9,2229.46,4422.3,35144.31,1.177343249320984,0.10263406973710411,0.048444176108286385,0.0023794199422129485,0.0023576390442293007,5.893086054979372e-05
2021-07-27,39506.2,2301.73,4401.46,35058.52,1.1807769536972046,0.05813744373118527,0.03190161042510384,-0.004723618672649374,-0.0024440622323947956,0.0029122406895437866
2021-07-28,40011.0,2300.1,4400.64,34930.93,1.1823126077651978,0.01269679469322438,-0.0007084138562998567,-0.0001863191743724431,-0.003645982111297123,0.0012997004508067118
2021-07-29,40000.0,2381.58,4419.15,35084.53,1.1845955848693848,-0.00027496219443083657,0.03481153271752586,0.004197385011620316,0.004387609434093985,0.0019290801555133712
2021-07-30,42229.6,2463.82,4395.26,34935.47,1.189299702644348,0.054241942847677124,0.03394885808645075,-0.005420682382193263,-0.004257647105810441,0.003963210978191592
2021-08-02,39152.3,2609.6,4387.16,34838.16,1.186704158782959,-0.07566222784684512,0.05748396182981434,-0.0018445946098472469,-0.0027893077396498947,-0.0021847985485022245
2021-08-03,38163.0,2507.34,4423.15,35116.4,1.1874650716781616,-0.025592709272584762,-0.03997452264078959,0.008170019032652822,0.007954920087216258,0.0006409929936695579
2021-08-04,39749.0,2724.91,4402.66,34792.67,1.1869436502456665,0.04071822370900451,0.08321296980302814,-0.00464320822964288,-0.009261525407640712,-0.0004392010828315455
2021-08-05,40886.4,2828.88,4429.1,35064.25,1.1837401390075684,0.028212805863678986,0.037445473557435875,0.00598749943154757,0.007775360500402525,-0.0027026069039768293
2021-08-06,42823.9,2892.33,4436.52,35208.51,1.1835720539093018,0.04629886853431235,0.022181532066239615,0.0016738821949274498,0.004105721837269596,-0.00014200501231056276
2021-08-09,46307.1,3164.5,4432.35,35101.85,1.1749500036239624,0.07819893911862869,0.08993265956269667,-0.0009403678951865314,-0.0030339791125335797,-0.00731143358773178
2021-08-10,45595.1,3141.69,4436.75,35264.67,1.17384672164917,-0.015495042461643422,-0.007234193539135705,0.0009922089864754615,0.004627777260654606,-0.000939444477304895
2021-08-11,45571.7,3164.5,4442.41,35484.97,1.172333002090454,-0.0005133447815185359,0.007234193539135717,0.0012748955456659639,0.006227613652703688,-0.001290369832655863
2021-08-12,44401.1,3048.8,4460.83,35499.85,1.1741899251937866,-0.026022665918582148,-0.037246994655709575,0.0041378253942716235,0.0004192445713871514,0.0015827021925636149
2021-08-13,47823.3,3324.02,4468.0,35515.38,1.173626184463501,0.07424872452605406,0.08642682324475914,0.001606033834479566,0.00043737097655146396,-0.00048022563504941196
2021-08-16,45926.3,3147.34,4479.71,35625.4,1.179467797279358,-0.040475030709246046,-0.05461724217323306,0.0026174309818667143,0.003093024499073661,0.0049650586518873285
2021-08-17,44672.2,3011.71,4448.08,35343.28,1.177994966506958,-0.02768655351562315,-0.04404962788726218,-0.007085769790768185,-0.007950591334382084,-0.0012495051770467507
2021-08-18,44714.7,3014.36,4400.27,34960.69,1.1709738969802856,0.0009509224103880828,0.0008795119110211595,-0.010806639720144598,-0.010883987826902565,-0.00597801915977613
2021-08-19,46765.3,3184.67,4405.8,34894.12,1.1703298091888428,0.04483916830229417,0.05496113730833206,0.0012559520255743905,-0.0019059537962290772,-0.0005501958639484956
2021-08-20,49345.4,3286.67,4441.67,35120.08,1.1676595211029053,0.05370307486228762,0.031526221163572295,0.008108577149077301,0.0064547130302073635,-0.0022842612773609403
2021-08-23,49517.3,3322.69,4479.53,35335.71,1.1697548627853394,0.0034775536827869624,0.01089980167953722,0.008487698356534068,0.006121020664119683,0.0017928718657227044
2021-08-24,47725.4,3173.55,4486.23,35366.26,1.1744533777236938,-0.036858352536825026,-0.04592386070894118,0.0014945751943348515,0.0008641909667098801,0.004008621033643521
2021-08-25,48991.3,3228.54,4496.19,35405.5,1.175309181213379,0.026178980397989222,0.017179187546972584,0.0022176660815180892,0.0011089170036497138,0.0007284170260269493
2021-08-26,46848.9,3092.74,4470.0,35213.12,1.177440166473389,-0.04471520210628013,-0.042972593275056876,-0.005841962859469615,-0.005448434871904389,0.0018114856517439193
2021-08-27,49074.9,3275.92,4509.37,35455.8,1.1756407022476196,0.04642017324315666,0.0575413162810143,0.008769045552897689,0.00686810988346116,-0.0015294540875914354
2021-08-30,46985.7,3229.03,4528.79,35399.84,1.1799006462097168,-0.0435044023671773,-0.014416963133144478,0.004297341469056862,-0.001579549959182348,0.0036169593109244688
2021-08-31,47140.0,3431.05,4522.68,35360.73,1.1796904802322388,0.003278597412115757,0.060684554245826514,-0.0013500571571324227,-0.0011054180027811656,-0.00017813762365744638
2021-09-01,48872.2,3829.08,4524.09,35312.53,1.1810280084609983,0.03608683015390958,0.10975822867958525,0.0003117134648978685,-0.0013640238889010578,0.001133153638000808
2021-09-02,49290.3,3787.22,4536.95,35443.82,1.1840906143188477,0.008518579464136873,-0.010992324750512929,0.0028385281677768184,0.003711049274754333,0.002589813077556953
2021-09-03,50018.6,3938.28,4535.43,35369.09,1.1876484155654907,0.014667629127269344,0.039111839061591984,-0.0003350829692366939,-0.0021106328702516987,0.0030001647486994007
2021-09-07,46882.1,3432.33,4520.03,35100.0,1.187507390975952,-0.0647589967659767,-0.13750474892219094,-0.0034012661634819936,-0.007637144396503414,-0.00011874975891357146
2021-09-08,46073.4,3500.0,4514.07,35031.07,1.184356927871704,-0.017400162524631575,0.019523637645982986,-0.0013194454045593487,-0.001965748481990072,-0.0026565305038642366
2021-09-09,46389.6,3423.99,4493.28,34879.38,1.1819101572036743,0.006839519215822406,-0.02195643078088486,-0.0046162382762889205,-0.004339558336390297,-0.002068043422056589
2021-09-10,44842.2,3206.93,4458.58,34607.72,1.182592272758484,-0.03392563584181515,-0.06549244449456755,-0.007752617623130543,-0.007819045090352724,0.0005769633095645054
